recipientAddress,pointsAmount
0xbbe42d82c24598ef2fedc582477a44f4dabec5fe,4
0xe8b0fe84df6f10f12c950d19ec1046b226c2cdec,4
0xbbdaaf5fdccb6dbf2bed2cf0d653ceea0af46fbc,2
0x9e55b0eba8eef79dbeacb6faedbdd5efeb21fab0,5
0xea0addddf6b9bea2bdca36f97ca043b8cd56a58f,4
0xe155f8ddc5c5fa2db85a6fc8c7eda53ecb763e55,5
0x95b6b751b72cd6fe99ce8047b09adff5dc2eced8,5
0xf1aece11dece9fee9ca3f3cd6ad263f557aacada,2
0x53cf582feacbc05a1fa9c5b828cb40b7e6af5ca6,4
0x9fdb01efcab4f9cb69bdea21626e4ba2adcffb34,4
0x04385a38eccb7baf43fcb9edf3c6a8f71eb67db6,1
0x4de54b3f41e4bbebf8c2eb72b4c9888e7ad39afd,1
0x2b8b6fbda66af71cd09a274fbd7d022570ceb1f9,2
0x8fdc5d997dabdd2a374eabf6660aadf77dcc0dea,5
0x886ab4d8fedacd31cdcd23e6de507714d52f3e92,3
0x96e9cacbb040b2ecfffc7aa139c93aece94c65fa,3
0x9cb75d8df16dd44feffb9bfe6aebcfbc47d63a09,1
0xdc1e6abd5b64d20bad2b464d2db129172f1de3df,3
0xd4a194abd2cb37cee974c9fbd61f5bed264e4d28,5
0x3fd44e1eb1e06019b9585dc3b07dc661eca7cd85,3
0x9e065a07f5d0afcbf535924e1fe57da6a41ce0f9,3
0xb75cc40721bdcba5aaaddee8ff30cc6fe98105c6,2
0x5e6cefb662eb4d20205e80d4fb93aa0dfc2ed805,1
0xfc574a31db01e97dc7cdcfb5ec99e748bd12d83a,4
0xdf7fcb7e3e1a0ae5f133811965bc0faaeab7caf8,2
0xf83a93fabefbceb74f637a8d476dd420f5baa4bc,2
0xa5e30e58d8a3f2ea0f98217ef9aebfa8e85f0e6a,4
0x7cfbdbfaffaac2efdd3fe53cf3edc0bff4bce3df,2
0x5dbba0d2ddeaec9d9f47776ab77528c949a6f1b5,5
0xed1db3ff648cb9c485ceccadc6479e9e2b7dfff3,2
0xc57deecc488521a3c6d7fd8cd100c5e5f31bcfc4,2
0x8e75c2dcd3b0a4013a02ac0ac6b5fe05d72c04ec,4
0x12bbbdaae467a3047cf5acab7ccc62fc34d04072,4
0xc5afc1fcdbfd7c9aacc35caa3be432664bd4f2df,5
0xfc951cfd2e3df2e2cadef3c0090b7dded585f4c3,1
0xe8eaf20c5cceaf0aab0f86aad61f7dc5c2a2cb61,2
0xf540adf714cbda57a1af9cffc192aee38d0b2511,2
0xa3ea88fbee652fff34bda1fedd76decb0d324acc,1
0xcf2f7aaa75eeee936bcf14bbbdcaac31d7f2a17c,3
0x074dbf62a7fbff4e0e4addfaaeadccbec7a9d82d,2
0xb86f8193fd796f30cd589a89ef18a45b1b56cd37,5
0xd04dc9feadfc7bc2aa450e27824ae983e9b13151,1
0xaf43d6fab1ed06e6838f69735657c9df9e18694b,4
0x9ea8af1df491ef8dc7dbffdfd33caa3317c42674,1
0x61e5bc280200f2ee8527efdc4d37dcae8bdb56ca,2
0x98656e8bdaab6c7f3dddffd8c7dfaea77b9c740a,5
0xfddf8ee5e28a696e92085ded6a63fc3ca472fca0,5
0x1241113775dbf4cd3cdb57f88fb5ff3e5d6ad698,1
0x6dcad3dc52a1f9cd1dfd61c9bcda34d3dcb10d99,3
0xb86b100ed48e022c43ff6f0e4cf96fa3b4a7beb7,1
0x0b5a1f31ec67c56dba4c1dc1ea5d0e66e603634f,2
0xddacba333f487694899954adecacef3ef0fef9d8,1
0xd4a1b76ed08ccc6ed3efc294ab3944b5aac17faf,2
0x97fbd5e1a79ed68aa5ceacfbf566f9e789c48bf1,2
0x2b72bc5eb474ac79b562d2bd0bf51bb0b8a697fd,2
0x779e762a15bb82cdb7b359dc0e68f2f48ba2f4af,4
0xda2cf5f5921b87f1b63aeea8e0d4eaf4c86afc3d,4
0x9cec817fe4492834ba2b6f1abbdbc916a9e42abb,4
0x036f1bbb6c7b792ade964a719d4f3dbf21f8a101,5
0xeea638a3a7e3edd74a5d49f46eead6eaaa5cfa1a,4
0x34c9d3eb22b80d55c6a9a7cef5d4e0f79a40fbfc,2
0x187b844aae8c4ffecdef52a45aeb741fbddbc041,2
0x37d1da368ae4aa5cc398ecfba14dfbad56bfeed1,1
0xadda3e718561fc54c434556f8df65d31c484909e,3
0x614b871fe57c32afc392dd07e92ae4ecfaee5ec3,3
0x7b5a92682d6cd7bb21fa78ffca6a5f5e5e62c7b4,4
0xdb36e3bc8bcad7a2a0d21ef1eb5b6bbd2ae1ac65,4
0xc432baff3ab89dbf3af0ecaaf34821fcefa07608,1
0xbab2bca6cb929e8fc65c80cdee19cca7c0c850cc,4
0xf8dcffc9504f3035d0eac41f8cf2fec8eba9dbfb,1
0xcfb2c7df5fc830afacdbebeae96b34c9af0fa295,2
0x55f3bfdd8c12fecab823a0eccac872d96ba03830,5
0x7ac309e4e43a147e397debd75cbb3fed51bbe07e,2
0x99aedb297d7dce62fb6daeeee63a23c89b96d7cd,5
0x3b942e9f8b25ecfc652deaad6fb329a0ba3cafb6,5
0xef03fe3aebfd8ba5407f7aaebdd1c15d3020ccd0,5
0x1facdf1ec6c8a2f4b1b9c308eff3ce33e2dab26d,5
0xe524bfcfe8213cc49a1b0f4dfd2b3ba77c78a0bf,1
0x3ecb17d5bb18cebde319dc4d968a7ffffade5aa1,4
0x2103cf05763c6127875cec07ccbfafbadc7a9a7e,5
0xba7e3c134ee2577ddcaedbad0deb0eb3dbe47f6e,1
0x1eab1721c65f110de5cc792b4b0e716ddb06cfda,2
0xf32ea1edfa0eda3dce9070eeac1bc41ecdcfd6c0,2
0x43dbea5edbcbe7cab7003809cd438e4e8384bcb5,5
0x77b4b1c7b7da87613ffcfb36ad25a5f0deac0a26,5
0x0c40a3704f6fffc8e6bd2f58ccf2e8ffcad9a776,3
0xad4dabd396bc78bde14369fcdfa8fcbe8d2fe91d,4
0xec8cdd7beeb4d44cfddcc2bd0feacc10af59da6b,1
0xf2aab7a48ba90d8babc85fa1ed1f6f0343decbcb,4
0xb257c19c2a9fc418eb8cff890eefbb18db1471d6,2
0xc6b796abba5fde1d8f3c83bb6f6dcb32c9fd4afa,1
0xcbae6bfaacac841ac04bdf699ed4c346748140f0,5
0x6b163d3ebac293e5929934ad7cbb2c57fb3bfcd4,4
0x3ccb76dfcc8cefdcfa75eff4da5efd3410c6f207,1
0xb4cb4de6dbdf0a5aea9bfaaf83820cec05ecc7fb,3
0x2dabae62db38fb789779d144b373886baebc3ffb,4
0xc483fce4b9fc9e0bed75a3d45111cd4210becb50,5
0x17f852cdce4274e6c6ff5c94889afaded6fbbcc0,5
0xc8ec54eaaf0969dd54db6fa61fcea7d410dbb4b3,2
0x2eaaaff0daccf624a41cbbddd6ed3e58061dd9ad,5
0x7db489e0f7f4abb0bb4d6efa6eb88e3caec8dae4,2
0xe40bcdfdfe5d4bfb6cbc182eff73e26dd54c01fa,5
0x69bdccdcbdc4a73a17ccb73ceabfbefdcab5bde0,5
0x9aaf8fbf4d9b00c09d620195afbfe074c451bfaf,1
0xeddc84aaea3ad0dc71b3ae1c6b68f38cc1fbabdf,3
0xd61936ece2adc9ae130aed563f1bb4a68f35be7c,5
0x1aa8feeba13a60bf7d8cb7034ef1cfa4fed51371,3
0x35cf0993ace3146c2a8943769ac3c38bde78c03b,1
0xd8564af81d40f53845cb3c85fd6afe700cafcf4a,4
0x3d1013acb21980e0c5ddb6b14db9dcdafe77f3d8,5
0xfa86de1ad361af07cadd4bbab37cdd2ce45e5ce2,5
0xdd031c59f0903d3a3295975fa9fcda3f92c70d7d,5
0x54c29b59f89e20dcbe089ea1f0cca3a2aacd0dcf,2
0xd345ca81ecb274c624fb286976fee1fcf9f4d190,1
0x5b2dccffdd8ebb5ca8ccce6ae92cd0bef2deecab,3
0xabe3bfcaeda1b54d942d6bd3af3a8fe1e291d4de,4
0xcde0ff10c1d66f9c989bc09bafc61228ab6bfdf7,4
0xbd68884fb8242df0ed0e5ccb1ed39aee0dd74c00,3
0xc1e5ccd251d0b4ebcfa289ea7a3cd3703177b410,2
0xee51aa103c7bc991be8c78df82c27bdcadcddf7d,3
0x67d30acdee8a06b3487a8eaeb7c9eec1992c1ede,3
0xe678dacacc699bcdebfc6adce436caecae4c16e5,4
0xb3541aa7d499897f6fec7f9b74c405ad4e5bccd6,1
0xc9e31dbf9c5e2cce0df4afa5fba4a67dc80f07ae,3
0x49d3afb4c3dccee03880609c9caf6a0aabd0ab4c,4
0x0222a6c198d6ccfdbe315ca18ca424daacce87b5,1
0xe293cdef506358a300e8b37d8fcc03b543ff3ade,2
0x5c16f4ade6d09af2e11f9cc3cdeeb964effbe4c0,1
0x3c4f338b43a3a1d79be469cdcbe3d41bbcbbb9d6,1
0xff42be8daacf74facf3e35d9acc2ecdda4b240f2,1
0xabd75b752c7aa6f9db9b1d3cddcff21cbc8dbf1a,3
0xf6ef8e2c3aba1e1a20c1e37e3ebf0f5bc4d1fd16,1
0xec3ed1df4c60560d4dda81dd58cacaafeb2fe3cd,3
0x9c3d08d0c6ed474f08ce0df4a411ac6dd7909b03,3
0xfea2f84ab05d7db24526f2abdfbb94dadeeddd89,5
0xa744fcd66de48f331849c0eb91c3b7ab23eb80b0,4
0x5761bfdc6cc65ff2fb31d99acd158dfbc0ff7ad5,5
0x37c836ba9653e5cf5f18fc6cfeaa5d84d65bf10e,3
0xeda7f3fbb8fa1b2ff8ec4ec3a6a4dbecfc4d3dad,1
0x1335e3da33fedc81f670ac8ad6a7ab5a8ac9a22b,2
0xeda8cfdeb6f3dffabefbe0c4105cefccbc130eff,2
0xc5ceacf0a1c1d3e0b6a55c6a51ec8ef7c5e4eacd,3
0xc7b8e30deefd7af6af3ea7bac1d3fd8fac52e194,2
0x7ec3b978bec88ea4c75ddeb7891b6b02be84fc4b,4
0x04b93def6bd8cbde9e66ea5a0d6a3bf87b1c6464,5
0x21a119a921ecfc1d0c8bdeae7c9ee56fdad19c9e,4
0x8c3eff09bf0b5ddddf1cacbc9b35b9efa820af71,1
0x7c01d1ba4dddef1fab4ac8e028e9ffd2be0ff904,2
0x35a2fdeda40343dd9b3a47dfdeefb8ad5229d95a,3
0xeacfa81c90f24544fecda1e4e068ef6ed8ebcaff,2
0x31fbad8b531fdfdac596fddfe9d8afff637bbce5,2
0xf184cb9b08cdc1318cd739a9a7adf3c7b20b161d,4
0xceaebadea5c3e0c4bb4da2bcada4ede49bec8c5a,3
0x8cf2aa6f30abbf94e9e1ff4f2ede8b40be5fbfe7,4
0xbf8c6fffee10dbd173d245ad26f475bed1426b08,3
0x7a33ccaa87153f68f1ad25c4bcbd9fadcfb6c419,1
0xc2402bfb1d6caaac8a1927bbbcce79002befebed,1
0xeebe0583cd6720ed4f00496740ae321b281de973,3
0xbe75f84fcd21d24c3eb0a66eeabbe5f04fcac9ff,2
0x54b8142bd6a5afed2f0fb1a07f56b73fbbfed36b,3
0x5ee0d66ffc703aedab7f2baee4bbd3b6dce8df7d,2
0xf71a4aac7aeb36d78fbad341affbfc0d43c0edd6,1
0x2d16da52bc3a867d0e2dbaafcd4455dfad16af0f,3
0x0b5c4ca6ab85a6bb5ccdd7b4aa2993d875421cd4,4
0x5a0af3a23c0705b4e7ecaed7aacc60cd2baee0bf,5
0xfee1c4db9815dd05cec45eb596cd48476d22c985,2
0xd7fddb2e9eceaaaf6fdfea6a3c8b0f48f8a3dfb9,2
0x86bd56fe675eb30f1e19feacf9f2ad496d0ecfb2,3
0x45db9d04fbcaed908dc4fb0ebde8ce210eebcd5d,3
0xeeff1caf9bafaa84c996bfedce190a3c875ecbeb,2
0xa3eb16f96ac7d06ac7ca2adaeeb63ac50934efe4,1
0x74fb80aaf2a14bce27d7a40a941a0aad90f7fc8b,5
0xfeeccbc6be8eca3e57fcbcfa6f76f7b4bdaa7e76,4
0xb234a2c5cfeddba37e89fccefbfa2df9aa86c5b5,2
0x95f5fa1cdf53dcaf526fda7e5b6eabd86986a553,5
0xda4de977c5ca228ac54cbbf8da1b6bbbb77baccc,1
0xde1bf29ce3f8fc74004b9ded470bd7efb59dd7c8,3
0xd1fcdf9c4bb5e8e1f3c9d85df2aa537f9c1c9f3b,5
0x79ecff3db0f1b9ce12d2cb49390bf4fcc3e37d8f,3
0x5e7deae34bde4b0cc4dbc75b3d9c971bab418ff5,4
0xabd933d1f3dfaaa4a2c3baae95f5ebba3a50b0ae,3
0xd0eac5febdb1b4683b2ad603371aebd3a8403ab0,4
0x8e2d0e27a4c7aadbcfbfc4bebbbefc3ac654eb3c,5
0x7fa6eafdfd4a3031aef8efd0b2dd4cf6634dc9fa,3
0x0beecea44d90196fda1dffdec1e31db74eccfc46,2
0xaa51fcc5df7fc4be67dcf3cfbf0880f2aeb4a7f6,4
0xbcccdae697f946ab868ea1fabcd476b57f62d908,3
0xa633e4b59faeca0becd1083ce10c1a9bafa6df1c,1
0x977c15febf4327af4239aa58b1030b04e6dde689,2
0xdaf9cb9e5b4a8deae1895dcffffe7b6e1cf0c4cd,4
0x1b5defed7f372bcb0dcb8cfd21c8cf3bebc22a30,3
0xada7a377b43a248fdc4c0ca8c8eb2abede98eaac,1
0x5dffb6dc5137ded81ca0ea30804bdc80a98ed0fc,5
0x4e7af4cebb1abefaff2efe1bb15737aef5afbd5c,2
0x0dbf40ad2aa9782c8f7aa6cb186ee3b295ccd627,3
0xec42761b9bf4dc37a409a8fef789bed812d67dd5,1
0xa9acfc3cd9f2dcbfa97b9b6b7ccf68f4cfb05bae,2
0xcba9c908e796fbedc2c3f1cf24bce11bd866be35,1
0x925cdbec9dde2ca3bb3be4bb51df58e5c5f1bcbb,4
0xa7bd398defdcf453ee0df00ff1d2f2e848d2edb9,5
0x6c5869d6b35573524c6c7edc1d2ae6b1fff48592,5
0xb7a8b3d7b7f3cbbfe5bbfc82bbbeaed6a6ecd51b,4
0xaf62b5f411caac5bcfffa04aabf8bfd2e3076136,5
0xd5becc38bdeecddd4efbe5d107e30efd6ccdacec,2
0x3ca4a433d8a3e1bfaa552b7461ef6ae144bcaecc,3
0xb9e3ac3bdd96b85bbab7f2bdcdf3c0473cae5e1b,5
0xf1768fee2f3badfae8cbe34bc267da06c15553ee,5
0xc2c3c2d38b487e4faee3a052ccace1ceafc5926a,4
0x6d7eaf5d69ece24dfe4efb0f99ce1e5c2a04ccd9,3
0xe9fb651ce31d98fff06ac58d65eadb2165adf6b4,1
0xbf8ba8de56f1eb45ecb8a46b6e6aee4049aacafe,5
0xd1aab945eea1dd47fbc78b7fc43b6b9513c61a4d,1
0x666dcad24df713d6dd7f9b8d4ad0e414ab907c21,1
0x0bfb8acba19dacec65944987b585dab6abaaa177,5
0xb40f05ef7ec90dce6ae1a867acbba0c3a5e37aa4,2
0x133457dcbb9b34504525876eeee0c4574aa6cfb7,2
0xb781ac492f50fa6183dfdb5b2f554d0cdca0b0ce,2
0x7cc2bbdb6a4bc570cfc5ac9af2713788f1babafc,3
0x974ef397adb56ae225315d1715bfe7ae1ed4f278,5
0xe04eec62fd8f0cd16a4d6eea9d4eac9b7a8eccd4,2
0x78cb6ce53fed5be77e081cf8da1641d208aece2d,1
0x0d03fbb2a171ce3d6cec23a8fc1fbbcf9e640122,4
0x1bdc4d0fa3f0b9244b2ea5494df5d860fd0ccf98,4
0x0098f1c8efae8bcc8aa1d882ebfbad2ac05e1bbe,5
0xdeda23ffccfb13dc10fae150aa5bf0b787adacda,5
0xffdb80c3e848ea2feaf7eb2d0a7bbfbaf3ac1df9,2
0x72f5ffd02d5ac18972b185e454acdd93b4416dd3,4
0xd6be22faee23205d4c43ab7787ba3a8f0cadabaa,5
0xef580b8a0f3ea6f471d5cdf2e0ac49d8cd7a2ced,1
0x0d43d7ccac06cdbdfebb060bcc6f8bcff2cabc85,3
0xaf2bed05ea442e5bba52bd0c5b9eefe867fa4cba,1
0xa7e2026eaf7b79072eeaade3aba2f633c7e4871c,4
0x72c40efa4c78a4d38ffb2f9a901392fd68840dee,2
0xedd5bbdf837afddef8c1fcfde754affb6e0afbce,2
0x4fd351fa44a6853658cf025a204ff51ccf40adc8,5
0x37a199a323eb75f6fdde5d1e88de0f1fcdeb81b4,4
0xbebad9e5f114a3e823de9c13bccc41a24ec25c2b,4
0xeb43346e5dccc3730cdb820bac70aabb73df700f,2
0x2aed62efc1ea05eeee865aea9b339ca4abf0474d,3
0x6eacebe37a47f339a6ecef956c1bccadce4a9aae,5
0xb3a2dfb3cf6c1a262cea2768c2d9b6835cae831d,4
0xbd4bda56faa2be08ded627d2dab809e2ece22ae8,4
0x1bc2a53dfeaacb4beec2652b77d3991f18b3a48a,1
0xbf97eee70c680fbdb21b93cff6a0aa15392a76de,2
0xead78cddb92d099f550ac17a3a9ea8cbe3fd3160,2
0x5faaae7eded4dffcf3505e2e1acda70ef596c450,1
0x53f4c98dcefea26decc4c76c0b5fc50a7c296f4c,1
0x2ebacb3bfed2fe7ce50e19af4a11f8ea597b0ced,2
0xb3d2c53a6a78eee56c3c59cf01924edd88ef4fdb,4
0xe54efe8c6adaa01e9f72a5389a4cef7a82e21b4a,3
0x88bae01e3c050ecff32eb2c2f0dcefc72b98bef3,4
0x84a0ecbc35c2bc8dffa1cfbd42cfee94fb9c2963,2
0xedcce9aa05bf7994adf5b7ff70d178243e25adca,5
0xd4ac51094cc2ba1bf2c33c2f9cd224957ff173c4,4
0x59c7c9c75355cafecf8aabdc8bfd22b02c52ada6,1
0xf750bbc131eb3e578eafcac9b011a49f48db2dc5,1
0xc6401c230e3a8ae95dfaafc4a3f23dddfebda5e3,5
0x6b7bc8d9c10ddbf85ac1bfdc29a867c8cb416389,2
0x1e9abc0d8ecb8e1d90c8c3cfcc5e98d4feb03dbd,1
0xc05fcd6eae2afeae6cc4bb8fb8d26e0bb49e1fdd,3
0xb8b7dece8d74faca268e06ae74821fe92f35e6ae,1
0x9bb96e7dc94bcbf34daad7ed3ff9406e3fc70a9b,3
0x9ddb3e8cb2b8ae89af6ec79ffecfcdbbee4778f9,3
0x30a7bacca74eba4e1d0ecbf219aac0cbda8edcdb,4
0xdacc5bf8a374eae01fd6db82f07d3e692defdde5,5
0x79a1fee9a1bea4cdc0bf39ec53ac2eaac7ce1522,1
0x944f87d715a8e4161c0a3ab8f1bdd8ed04a4a4b1,5
0xef1008fbf091bc2bcfc384f4f994fa174188fd43,5
0x6a1d7c45ecb6fdbfcaecdd1d745a3e421cabcd62,1
0xd0b86dbe68e79dee07a8c78a957ebbdd104fd351,5
0xcf18becb644a5d946c5a976ec070abcb802bdac3,4
0xd9ae3a1da0b5f81c490e7a3bfbeab807e028a797,2
0x224137e7feede1dda6b2fba6cd537a95ecad62ae,3
0x96fb3bab8ccfc3597a9ae912aeb1ab42f6278ffa,1
0xfcd0386e088dcbb6a0d3574d9a079e59a9caa1be,2
0xadecb723a1a5a0e720cff19e5ec6af9c53e82cdd,2
0xb4046e4efe2ec1a13b9d8fe4cda39acaddaf7db8,2
0xdb0aaebb39ec8fe173b821ae8cdcfcee131cb96c,3
0xf4bad242bc11df1f04df88bdba06e827f006f59f,3
0xac3d6c7eafbe0bcdfacfd7eed6b4bb89bfae3bd5,1
0x7c4e7db4d03caee2fbf9da76ccb6b0faa7437aae,3
0xdf27b0ba176aaed6bdcd0b12bb4cdddb1e9ca5ec,1
0xbe039b00dfeadd26edf2a0adfbc84e788382b037,4
0x40cc56bb952b494b145cffcddad48b52b4f57ebb,1
0xcbecffb0d9dffbce2aafac5bdd1ef3d2ed4b0e49,1
0x4b82792dfeb4d0fedc7bd537efde0586bf8fc354,1
0x3b09b4e00ccc6e78de5e30abf0b481ea7cb302a3,2
0x473eca426f633af5e36d3800e95aff76aace5caf,3
0x4fcd1bab438c6da40d4a3402f84b7f8355e6cb3d,1
0x47c6e22a5f7140bd5a6e613dc93ba49120d6cfec,3
0xa5a220e2e7c712e9f2fddc94ea76fa3a19b49b7d,1
0xca2597a38d75cb9a08a0bd9a4cfbfb973bdd929f,1
0x0627acfd1c578ca0d9afe61dcd56a0befb0f207b,3
0x48eedcf5c49d27c222ac84b6e53b2d25f6fcbb15,3
0xf924bad21ed27dcbba00cfcc5babacbfa5adab23,2
0x8bcf1dd361eb411ada3c21acd5ae1ccb25dbcec8,4
0xaaf0a67fc6a7aadb0467f9270cf41efd8ef8afaf,5
0xef0112929c2bc1ca53558e97fd0ed55de467e844,5
0xecc99229db168d865fbb8bb4b7efdabe3ccc84ae,5
0xb4bdecfd1d8bbb00e10bdefe6bebcf3bb2cab406,5
0xad59b9c9bbfebd469d1559ff674ff1cdc7a58ccb,3
0x3b1115bcbdadba4ee649dcdf1f7dbb11ed47e4c6,4
0x65eda658ee0f9522de80ed8a90efdc30acb4ab51,1
0x4badbbbeb005abacebbd64e89a7d6a0f2f387afa,2
0xdcaeb8a53a7fce5d3e7bdbd1aecb3cdcd978fccb,5
0x9ba5caefd8cdc86d87f0ecf0c575057aa8f4f053,1
0xc10a21dbde542a9b4d002aae5b72ccebb9ccef8a,3
0xeaecfbd3fafdaaece71aff8bbbcaeb7ec6b411c6,1
0x1bfffd8129ecac42ade8f168bec86995ef72ea2e,4
0x35c10f0cd7b2f201cd33daf0f5b547ba73e2af4f,4
0x3dcaca2e19dbefcc8826c06a0bf9e236fff234de,4
0xe424b050d2d6312af20f786bea2e2ea423b9e387,2
0xfcd23810bf1e7cd4e6bf2d84b2d0ba4bd85c2ec7,2
0x1ccee3266a39cedaee91c6187827d15afa6fdcc6,5
0x7a1bde23f729f4aaed5d3afccfb7207af01a8fd2,1
0xa2fdafb8ce33c80dcefc71f87b02daf6ef6d91ab,4
0x8db78f2e66fa5d54dc51f99f2be7e9e5d7a9fcd6,4
0x96314bbf81c9a99bf294b0a7a2b972b7ecb116bc,1
0xceaaeb966e05e07b4eafbf52e2bdb8c0d5443fe8,1
0xec8efa52e907d996b65092a7754f9eec1e03f9a7,2
0xabcf15a298fb9e62953a6ec6c21b4890b128e63f,5
0xa6a722a3e9d98fe5ba7cb800dfdcbbe347ff5fe4,4
0xf21ae61f31cd4fab2da61dccbb8ee39dd5c798eb,3
0xedacacf6d8ff3259f3128f1bca660dfdece7dcb0,1
0xf64eda10ed369dacb9e55b4bca4919ada2ebfad4,1
0xac4cdcdb70ec0ae9751d8acaef2a7dfdf8e3659c,3
0xefbac2a73ae7af8c00ecfaabeed4abdcbc7fd4ac,2
0xdd48ef7c9bc2b934e9b8a36a00efa25c454e5bde,2
0x7d77c6d8740d02bb939be5c84c46c37e26af51f1,5
0xeae6ae100ecdc1d98ba896d3cd4cbbcbb2a2e6cf,3
0xeebbabfa652e115bffaee9b1beebe0d6af06c883,5
0x03047ee7ad2e23ca5cff64621990df07dbeece72,2
0xf436befc87ff153d36fefc4eee4defeef8aa6fac,1
0xccd4d7df3ee07071fd24beaa04d1cad3edda1dec,4
0x004c3a8c60dbbec1bbb2afcff37dabca9eaea6e5,2
0xbcb5adfce6854f5d0acbbb34ebb20c9aac6f0431,2
0xf86d3abdb56cd583ff5473ab17ba023a98a396be,2
0xff1b04ffd6c531b0d5de7d14ca5fcf9beb9f5e3c,5
0x60cc1bae3ab6ebd4b02303ebeec5d67f6fcb7f0c,3
0x3eefef3dd2570c2ac22b95d254fbabb6e64faf3f,2
0xc5be7be3f58a8a8d5b26ff5ecf1baf6eace3a6f6,4
0xb874df0c19dcb893d18345870f18b220eca5870a,2
0x95bcc3d0bddd8c4cec4e21442b6aec55f4339e1d,3
0x2808a28ddeca1fb86e007bf5afdb51b8ad2ebbde,3
0xe1a6dfd301edab7acb6dadae0531faa04dddd7ba,5
0x9beb784ccc732f63eebfb3a3376ade141cb8d657,4
0x209eefe25e1ec96e8fa62e2bd4b4aa8bba722187,4
0x4fa8205e4d4e0ac85f7fede295448af09f3fe748,4
0xc5d12bef2b0db2ff3f7ff5a9a4fb2bcb156e97ad,5
0x0003bf2f64ee8bf8fa67c268a81cee7420b1eea5,2
0xa4a651da29e9ae16434eddb3eef94582dbdb85fe,2
0xccec71e02c37e20bbcf9bc0b8ea715bae0c64317,2
0x43f0cc9abcbba2335fbafcc62c7da1168d6e0f8b,1
0x705f28c7fb3f9febf7cfaffd5cfda8fff2bbed69,5
0xcecbeaf9c3aeb0ddb99b076ea2d6dd9a1bb678fa,3
0xd7deccca57bce77d68bb6ca122da4fb337f41d36,1
0x86ae641b1afe5ee798ecb9cbbfa248d2c2d2b6aa,1
0xfed792eebadfa7f7f231588d9b4add9ba7b0fe1d,5
0xa230abb2d6c65196c2eb50b235bb8addd68f6aec,4
0x5b3afd77ff3c64aa7c2c4ae3e1ef4f1e2cbae276,3
0x31fa6bfb649b45521eaae631aa8f8c119319127d,2
0xe1de1aacca25dfbdabcee0313dab3e0a3efa610e,4
0xe0ae0df7e09ccb17c236da2c33d7ccff12ce4162,4
0xb1cd98f51aabafde7eaeae8a33f62bc6e595fa2b,4
0x4dcc032a315b9f7b5e6eb9f6ec3b6ee585ccc0c1,4
0xaddfc0a58e8389803fffd4ea8c1d37da56fe5225,3
0x1b4c0d279630072ed00aee0e0a9bafafaf96513c,1
0xc1f548afc28061a6ccdb3393cb91abfbbefb42cd,5
0xbfcaecd7f08cbed8ffe6c817a693d1a0fbdd68f3,4
0x1ca6dbe301a7faab84ac863f4ffc7fabdc85ae8b,2
0x0a5e76e9fb0a0218a61e15d124a78c44f12934cb,3
0xe46c75daa0c26b441013a692f9fdd8e4ade56cbc,2
0xd867236d3abe1faa601bf6ff4efbfecd6542d01f,1
0xba78f5e2e03cdf69df3f257d3f3bd9aabf3bb83d,2
0xf6dd4fea3aae3def67cbea776c50c28cf5eec9da,4
0x0c2bfbaccbb6d03af1add6fdb06dcce0bc4ac2e7,2
0x0cf12a2ea43c4fcbebe44e318cb30a6de0bcd83b,3
0xcd46fabafd2f45ceb96eedbd12cae51434defdfc,1
0x23cddaa82ffbbce2d3eb6cebabaacab7fe54bbba,4
0xfdaeaacbbbaa56a75b7f6c22accbfb0a13ccd945,3
0xa3d4862e16d30624ab4a0ea7c1de2cd3527bce8e,5
0x08423eddd0b9b1f6c6afde1cec2dcfe1efe2efd8,3
0xcb7f3a1cff9c5570c57d01df8bc0c0ffee5f1028,2
0x6ca740e28ecf435a1cfefcece5eb51a078aad390,2
0xdcd8acffbdb911fdd7e1dcbaedfab2167ef178fd,3
0xccbef44d20be8aa356e76a3cfccbbada3bbbcb39,5
0x944e49dc255eef2fb2e7a08e87fdf4ec23fef5ff,1
0xbc175ab5de50407fc00b7dca3a9eafcc4d1ecaf7,2
0xe5dff33ca8e6df8b48e0dbbdb27b56b1c63b7b6d,4
0xb8963adce262b348356ce814acddba33aacb21d0,3
0xbfdc01d1f5bd5efc2ded80dabf65b0d4f100c5ad,4
0xa11a6c9f8aad4717feece144ec695c16c503e26e,2
0xb8f2ea1dce3e45bca03e1edfaa0de06debc982ea,4
0x7a7496f97ea7b8e04db61b3c5be8e0e9d91d5a6a,2
0x6ccbfcfcda4ab6ef8b8dc7acae52f10e3e6164fa,5
0xeeb921f90bcce024afd7e7aa3ecfda843b4f7fc6,4
0xf37dec89cda8bb24d8b5eec48c1102d9ddda8edb,3
0x65c26ba3daccc2abea5cdacdb62bdaabfce519fd,5
0xd1bd13ee88d4f133afae6cbaaaaeff1def3e12fe,2
0xef8bbdee4327dadadb5fb897a99d5d9e6a4cdb4e,2
0x5fcf1bcc1c11da962eb44eceb04cd95f541cead3,2
0xbcefc7899af5fa51fdc57ce5eeea8c33439e886a,4
0x38c82df8b42ddc56a89ac16c32db4f614f55aef0,3
0x64de3e34dca9b359c436a4facfaf07193ad88e5a,1
0xbc003452a6bb7ef75bc42cf5fd00e47ffedfa267,2
